# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
30.7891770,0.0402711,14.6900932,1.9251582,0.6218941,4.3689559,0.1294253
30.8891418,-0.0580028,14.6500606,1.9894646,0.5861225,4.3719163,0.7970590
30.9891067,-0.1513376,14.6051872,2.0472477,0.5113239,4.3901034,2.1452507
31.0890715,-0.2314573,14.5616038,2.0893273,0.4166839,4.4386830,3.7905321
31.1890364,-0.3133980,14.5127997,2.1254965,0.3455439,4.5232452,4.9302584
31.2890013,-0.3968122,14.4592319,2.1569333,0.2913896,4.6309235,5.7510174
31.3889661,-0.4813526,14.4013574,2.1845501,0.2496933,4.7534463,6.3581163
31.4889310,-0.5666719,14.3396329,2.2090610,0.2172857,4.8853278,6.8141655
31.5888958,-0.6524226,14.2745155,2.2310324,0.1919290,5.0228261,7.0000000
31.6888607,-0.7311371,14.2122052,2.2495756,0.1803106,5.1602607,7.0000000
31.7888256,-0.8066629,14.1501898,2.2668860,0.1741879,5.2941287,7.0000000
31.8887904,-0.8819540,14.0861772,2.2838497,0.1693225,5.4246941,7.0000000
31.9887553,-0.9568818,14.0202700,2.3005513,0.1655975,5.5521901,6.8951579
32.0887201,-1.0313174,13.9525710,2.3170701,0.1629219,5.6749768,6.7530418
32.1886850,-1.1051324,13.8831831,2.3334816,0.1612272,5.7927105,6.5899422
32.2886499,-1.1781978,13.8122089,2.3498581,0.1604642,5.9053383,6.4041275
32.3886147,-1.2501093,13.7400329,2.3662049,0.1603648,6.0127694,6.2022680
32.4885796,-1.3194924,13.6681045,2.3821918,0.1596725,6.1150154,6.0293006
32.5885444,-1.3878404,13.5949452,2.3981699,0.1596132,6.2127973,5.8391128
32.6885093,-1.4550687,13.5206371,2.4141876,0.1601816,6.3060497,5.6301749
32.7884742,-1.5210926,13.4452623,2.4302931,0.1613795,6.3946776,5.4008841
32.8884390,-1.5858271,13.3689030,2.4465349,0.1632159,6.4785568,5.1495527
32.9884039,-1.6491877,13.2916414,2.4629624,0.1657068,6.5575336,4.8743999
33.0883687,-1.7110896,13.2135596,2.4796261,0.1688760,6.6314240,4.5735473
33.1883336,-1.7721921,13.1337529,2.4966910,0.1679205,6.7000129,4.4620219
33.2882985,-1.8327430,13.0518263,2.5134046,0.1602365,6.7662592,4.6640118
33.3882633,-1.8916390,12.9693624,2.5292648,0.1528173,6.8348181,4.8611795
33.4882282,-1.9489080,12.8865004,2.5442948,0.1456430,6.9055509,5.0547763
33.5881930,-2.0045779,12.8033791,2.5585162,0.1386896,6.9783402,1.5143693
33.6881579,-2.0586765,12.7201376,2.5719483,0.1319292,7.0000000,0.0000000
33.7881228,-2.1112318,12.6369147,2.5846084,0.1253302,7.0000000,0.0000000
33.8880876,-2.1622715,12.5538496,2.5965114,0.1188565,7.0000000,0.0000000
33.9880525,-2.2148632,12.4659339,2.6083699,0.1126222,7.0000000,0.0000000
34.0880174,-2.2662481,12.3777471,2.6195226,0.1057981,7.0000000,0.0000000
34.1879822,-2.3161539,12.2899446,2.6298368,0.0983353,7.0000000,0.0000000
34.2879471,-2.3646970,12.2025409,2.6392698,0.0902468,7.0000000,0.0000000
34.3879119,-2.4119940,12.1155504,2.6477807,0.0815476,7.0000000,0.0000000
34.4878768,-2.4581613,12.0289875,2.6553306,0.0722547,7.0000000,0.0000000
34.5878417,-2.5033155,11.9428664,2.6618822,0.0623868,7.0000000,0.0000000
34.6878065,-2.5495750,11.8532671,2.6681394,0.0631583,7.0000000,0.0000000
34.7877714,-2.5952272,11.7634466,2.6746159,0.0653489,7.0000000,0.0000000
34.8877362,-2.6400132,11.6738802,2.6812555,0.0672003,7.0000000,0.0000000
34.9877011,-2.6839924,11.5844315,2.6880306,0.0686783,7.0000000,0.0000000
35.0876660,-2.7272243,11.4949646,2.6949117,0.0697555,7.0000000,0.0000000
35.1876308,-2.7697681,11.4053431,2.7018681,0.0704124,7.0000000,0.0000000
35.2875957,-2.8117092,11.3153749,2.7088682,0.0702150,7.0000000,0.0000000
35.3875605,-2.8531735,11.2247877,2.7157582,0.0681041,7.0000000,0.0000000
35.4875254,-2.8940728,11.1338077,2.7224466,0.0659993,7.0000000,0.0000000
35.5874903,-2.9344234,11.0424436,2.7289336,0.0639019,7.0000000,0.0000000
35.6874551,-2.9742417,10.9507038,2.7352198,0.0618132,7.0000000,0.0000000
35.7874200,-3.0135441,10.8585968,2.7413057,0.0597342,7.0000000,0.0000000
35.8873848,-3.0523469,10.7661311,2.7471919,0.0576660,7.0000000,0.0000000
35.9873497,-3.0904457,10.6738537,2.7528573,0.0560092,7.0000000,0.0000000
36.0873146,-3.1279026,10.5816755,2.7583631,0.0546572,7.0000000,0.0000000
36.1872794,-3.1649205,10.4891369,2.7637418,0.0532694,7.0000000,0.0000000
36.2872443,-3.2015163,10.3962244,2.7689906,0.0518492,7.0000000,0.0000000
36.3872091,-3.2377075,10.3029240,2.7741070,0.0503999,7.0000000,0.0000000
36.4871740,-3.2735112,10.2092222,2.7790888,0.0489249,7.0000000,0.0000000
36.5871389,-3.3089445,10.1151051,2.7839339,0.0474274,7.0000000,0.0000000
36.6871037,-3.3435762,10.0217738,2.7886139,0.0467428,7.0000000,0.0000000
36.7870686,-3.3777681,9.9282963,2.7932426,0.0462729,7.0000000,0.0000000
36.8870334,-3.4116086,9.8344402,2.7978377,0.0458464,7.0000000,0.0000000
36.9869983,-3.4450912,9.7402271,2.8024021,0.0454623,7.0000000,0.0000000
37.0869632,-3.4782091,9.6456785,2.8069390,0.0451194,7.0000000,0.0000000
37.1869280,-3.5109558,9.5508162,2.8114515,0.0448169,7.0000000,0.0000000
37.2868929,-3.5433248,9.4556618,2.8159425,0.0445538,7.0000000,0.0000000
